response_id,model,task,char_count,word_count,sentence_count,avg_sentence_length
e7434d0f0b22,LongCat-2.0,历史场景叙事,2662,649,144,18.48611111111111
fc7d78d74219,LongCat-2.0,沉浸式体验设计,2678,660,109,24.568807339449542
e5e5d0638bad,LongCat-2.0,博物馆导览讲解,2145,611,66,32.5
94f934673c84,LongCat-2.0,历史场景叙事,2281,649,96,23.760416666666668
31d9ccc15232,LongCat-2.0,沉浸式体验设计,2784,745,151,18.43708609271523
ea9a24b626b1,LongCat-2.0,博物馆导览讲解,1287,356,60,21.45
37e4750f7b7a,LongCat-2.0,历史场景叙事,1444,425,53,27.245283018867923
74e0b0b06ce6,LongCat-2.0,沉浸式体验设计,3057,806,114,26.81578947368421
8f19ca8fb433,LongCat-2.0,博物馆导览讲解,1484,394,59,25.152542372881356
c2f91c8acfbf,LongCat-2.0,历史场景叙事,2056,607,82,25.073170731707318
06d85416da84,LongCat-2.0,沉浸式体验设计,2817,776,106,26.57547169811321
2438e388f3ca,LongCat-2.0,博物馆导览讲解,1659,411,72,23.041666666666668
50710238ec0e,LongCat-2.0,历史场景叙事,1520,385,57,26.666666666666668
7a2d59e17091,LongCat-2.0,沉浸式体验设计,2782,683,111,25.063063063063062
66bd760130a7,LongCat-2.0,博物馆导览讲解,1654,483,57,29.017543859649123
9a8e5ce55f5e,LongCat-2.0,历史场景叙事,1179,347,43,27.41860465116279
09e607fa9ca3,LongCat-2.0,沉浸式体验设计,3229,765,127,25.4251968503937
f258e8ce3bb2,LongCat-2.0,博物馆导览讲解,2235,708,67,33.35820895522388
d5874104dd13,LongCat-2.0,历史场景叙事,1833,539,57,32.1578947368421
226844f9069c,LongCat-2.0,沉浸式体验设计,1741,487,69,25.231884057971016
4366abb6e206,LongCat-2.0,博物馆导览讲解,2145,609,76,28.223684210526315
0efb8a4a6586,LongCat-2.0,历史场景叙事,2113,579,88,24.011363636363637
83e32bf074f9,LongCat-2.0,沉浸式体验设计,1974,591,58,34.03448275862069
66fb2793fca4,LongCat-2.0,博物馆导览讲解,1670,476,64,26.09375
166bed6deaf5,LongCat-2.0,历史场景叙事,1790,498,66,27.12121212121212
455345d2a725,LongCat-2.0,沉浸式体验设计,3087,800,145,21.28965517241379
46b67325efcd,LongCat-2.0,博物馆导览讲解,2998,860,114,26.29824561403509
3d268c6a8de5,LongCat-2.0,历史场景叙事,2860,801,116,24.655172413793103
645326f69748,LongCat-2.0,沉浸式体验设计,2787,771,126,22.11904761904762
92fd3af88594,LongCat-2.0,博物馆导览讲解,1637,479,64,25.578125
f07b48213e0f,LongCat-2.0,历史场景叙事,2204,581,111,19.855855855855857
f87bfc62fa2d,LongCat-2.0,沉浸式体验设计,996,269,36,27.666666666666668
c2d35cb48b76,GLM-5.2,博物馆导览讲解,1358,450,32,42.4375
0ff4dd5de76e,GLM-5.2,历史场景叙事,1548,478,45,34.4
fdb11eef51c9,GLM-5.2,沉浸式体验设计,2398,707,66,36.333333333333336
dce9dcfb02d9,GLM-5.2,博物馆导览讲解,1350,403,45,30.0
27635c790feb,GLM-5.2,历史场景叙事,1950,533,83,23.49397590361446
a9947dc61c24,GLM-5.2,沉浸式体验设计,2233,651,62,36.016129032258064
23ebb5f67874,GLM-5.2,博物馆导览讲解,1430,436,47,30.425531914893618
5e305b69a01e,GLM-5.2,历史场景叙事,2680,783,87,30.804597701149426
fa682293982d,GLM-5.2,沉浸式体验设计,2067,634,54,38.27777777777778
6d4f2c974389,GLM-5.2,博物馆导览讲解,1291,405,36,35.861111111111114
817bebb9fe60,GLM-5.2,历史场景叙事,1295,388,48,26.979166666666668
40a57fd43baa,GLM-5.2,沉浸式体验设计,2383,715,63,37.82539682539682
74505e5a88c9,GLM-5.2,博物馆导览讲解,1181,370,33,35.78787878787879
7c9f77ae073f,GLM-5.2,历史场景叙事,1692,507,51,33.1764705882353
6c74bd3c2901,GLM-5.2,沉浸式体验设计,1908,570,57,33.473684210526315
3febe5d6cff8,GLM-5.2,博物馆导览讲解,1540,475,47,32.765957446808514
7612af898748,GLM-5.2,历史场景叙事,1653,503,53,31.18867924528302
de725a603b0e,GLM-5.2,沉浸式体验设计,2619,785,67,39.08955223880597
36809847dc7a,GLM-5.2,博物馆导览讲解,1404,448,34,41.294117647058826
b20ac21c4114,GLM-5.2,历史场景叙事,1824,540,57,32.0
98c672277886,GLM-5.2,沉浸式体验设计,2689,770,74,36.33783783783784
41cf77fd0f40,GLM-5.2,博物馆导览讲解,1431,441,43,33.27906976744186
febd245a14bc,GLM-5.2,历史场景叙事,1012,322,33,30.666666666666668
1d6f0a429b50,GLM-5.2,沉浸式体验设计,2233,628,66,33.833333333333336
52e5e071ee6a,GLM-5.2,博物馆导览讲解,1120,364,30,37.333333333333336
b2a6c08785a9,GLM-5.2,历史场景叙事,1879,580,62,30.306451612903224
dc0d226c3015,GLM-5.2,沉浸式体验设计,2172,644,66,32.90909090909091
f040057ccd5d,GLM-5.2,博物馆导览讲解,1344,386,47,28.595744680851062
2cb6c47dbf0a,GLM-5.2,历史场景叙事,1507,416,51,29.54901960784314
bcfe13000184,GLM-5.2,沉浸式体验设计,2292,664,68,33.705882352941174
4a1f41094155,GLM-5.2,博物馆导览讲解,1228,394,33,37.21212121212121
f21db8da813b,GLM-5.2,历史场景叙事,1425,438,39,36.53846153846154
a9b0c1929609,GLM-5.2,沉浸式体验设计,2241,666,67,33.44776119402985
3a6def0f99b5,GLM-5.2,博物馆导览讲解,1093,342,34,32.14705882352941
60fb9ac80bc6,GLM-5.2,历史场景叙事,1828,529,49,37.30612244897959
9f021728deda,GLM-5.2,沉浸式体验设计,2244,669,58,38.689655172413794
0af40e10f452,GLM-5.2,博物馆导览讲解,1070,356,29,36.89655172413793
c9478255429f,GLM-5.2,历史场景叙事,1206,364,40,30.15
366eea4000c7,GLM-5.2,沉浸式体验设计,2475,736,72,34.375
9005be69fbaa,GLM-5.2,博物馆导览讲解,1224,364,42,29.142857142857142
e7a189ff136c,GLM-5.2,历史场景叙事,1065,310,34,31.323529411764707
56f1ca6c1a74,GLM-5.2,沉浸式体验设计,2047,617,57,35.91228070175438
578fdf3587a3,GLM-5.2,博物馆导览讲解,1201,376,33,36.39393939393939
3b1b47949d64,GLM-5.2,历史场景叙事,1839,544,54,34.05555555555556
456943fb5142,GLM-5.2,沉浸式体验设计,2331,688,55,42.38181818181818
88f5da5bb9fe,GLM-5.2,博物馆导览讲解,1166,373,32,36.4375
dca2999ece9e,GLM-5.2,历史场景叙事,1877,579,62,30.274193548387096
11e720751e3c,GLM-5.2,沉浸式体验设计,2564,742,67,38.26865671641791
7b0ed1240dbf,GLM-5.2,博物馆导览讲解,1110,357,30,37.0
9563b131881f,GLM-5.2,历史场景叙事,1541,489,49,31.448979591836736
d71bf2e2aa6b,GLM-5.2,沉浸式体验设计,2114,658,55,38.43636363636364
cf9e8f7955eb,GLM-5.2,博物馆导览讲解,1300,411,38,34.21052631578947
a9161a896d83,GLM-5.2,历史场景叙事,1498,460,41,36.53658536585366
72eb3d4e8211,GLM-5.2,沉浸式体验设计,2328,721,59,39.45762711864407
90124319a63f,GLM-5.2,博物馆导览讲解,1278,417,30,42.6
bc1b07a6ba81,GLM-5.2,历史场景叙事,1841,579,65,28.323076923076922
d96793c7f204,GLM-5.2,沉浸式体验设计,1948,594,52,37.46153846153846
81b7f5a96522,GLM-5.2,博物馆导览讲解,1133,361,29,39.06896551724138
90d55e3613d5,GLM-5.2,历史场景叙事,1514,485,40,37.85
e436d8f762e3,GLM-5.2,沉浸式体验设计,2479,737,66,37.56060606060606
b9e8a5056ffa,Kimi-K2.7-Code,博物馆导览讲解,916,277,21,43.61904761904762
32d6cdf150a8,Kimi-K2.7-Code,历史场景叙事,2477,745,99,25.02020202020202
6f2a17735a9b,Kimi-K2.7-Code,沉浸式体验设计,3488,964,132,26.424242424242426
d603915a4c76,Kimi-K2.7-Code,博物馆导览讲解,1214,333,43,28.232558139534884
b9206c4b88b9,Kimi-K2.7-Code,历史场景叙事,2349,631,90,26.1
6a45adccbf1f,Kimi-K2.7-Code,沉浸式体验设计,3624,981,140,25.885714285714286
9c1649c5ff4e,Kimi-K2.7-Code,博物馆导览讲解,1397,411,34,41.088235294117645
1eb1e42e41d7,Kimi-K2.7-Code,历史场景叙事,2717,720,82,33.13414634146341
2a6e33a5c0ed,Kimi-K2.7-Code,沉浸式体验设计,3562,986,113,31.52212389380531
7259db152e09,Kimi-K2.7-Code,博物馆导览讲解,1555,469,42,37.023809523809526
331f777aca9d,Kimi-K2.7-Code,历史场景叙事,1491,430,39,38.23076923076923
aab2adb580c9,Kimi-K2.7-Code,沉浸式体验设计,3494,1014,102,34.254901960784316
d786695779a9,Kimi-K2.7-Code,博物馆导览讲解,1119,313,31,36.096774193548384
cc00f67b6d88,Kimi-K2.7-Code,历史场景叙事,1548,433,45,34.4
a6effe4c7455,Kimi-K2.7-Code,沉浸式体验设计,3681,963,153,24.058823529411764
2e025b17099c,Kimi-K2.7-Code,博物馆导览讲解,1062,332,26,40.84615384615385
974275d5527d,Kimi-K2.7-Code,历史场景叙事,2072,596,62,33.41935483870968
3b1e3ebf41a1,Kimi-K2.7-Code,沉浸式体验设计,3558,988,121,29.40495867768595
fb27858a1ee4,Kimi-K2.7-Code,博物馆导览讲解,1200,402,28,42.857142857142854
78cd94217e54,Kimi-K2.7-Code,历史场景叙事,2077,577,67,31.0
df7b59901602,Kimi-K2.7-Code,沉浸式体验设计,3536,998,120,29.466666666666665
a38e69658620,Kimi-K2.7-Code,博物馆导览讲解,1223,369,36,33.97222222222222
c5043e6fbb25,Kimi-K2.7-Code,历史场景叙事,2041,597,63,32.3968253968254
4d3d09b67b05,Kimi-K2.7-Code,沉浸式体验设计,3551,967,95,37.37894736842105
60ee98f99507,Kimi-K2.7-Code,博物馆导览讲解,1546,469,42,36.80952380952381
6fc44e547d0b,Kimi-K2.7-Code,历史场景叙事,2456,702,64,38.375
d916f7c33d5f,Kimi-K2.7-Code,沉浸式体验设计,3655,1041,97,37.68041237113402
74ef1158552f,Kimi-K2.7-Code,博物馆导览讲解,1865,485,64,29.140625
374267b33fe8,Kimi-K2.7-Code,历史场景叙事,2961,800,118,25.093220338983052
56d102f33ed6,Kimi-K2.7-Code,沉浸式体验设计,3110,908,98,31.73469387755102
4ddfab5b5652,Kimi-K2.7-Code,博物馆导览讲解,896,284,23,38.95652173913044
babc9f157706,Kimi-K2.7-Code,历史场景叙事,1566,486,50,31.32
d15957ac65e9,Kimi-K2.7-Code,沉浸式体验设计,3366,983,109,30.880733944954127
a40ca0662ee9,Kimi-K2.7-Code,博物馆导览讲解,1045,318,26,40.19230769230769
1f2beb954b64,Kimi-K2.7-Code,历史场景叙事,2378,614,67,35.492537313432834
d1ba35a08c50,Kimi-K2.7-Code,沉浸式体验设计,3492,946,112,31.178571428571427
199fdd5a5442,Kimi-K2.7-Code,博物馆导览讲解,1055,325,28,37.67857142857143
8f49f15c752c,Kimi-K2.7-Code,历史场景叙事,1475,434,54,27.314814814814813
e01dc79811ff,Kimi-K2.7-Code,沉浸式体验设计,3494,993,112,31.196428571428573
fa84ab3b634d,Kimi-K2.7-Code,博物馆导览讲解,1061,297,39,27.205128205128204
446ab8669d27,Kimi-K2.7-Code,历史场景叙事,2137,571,71,30.098591549295776
e577b408ad7a,Kimi-K2.7-Code,沉浸式体验设计,3126,820,93,33.61290322580645
aab3f38ca552,Kimi-K2.7-Code,博物馆导览讲解,1158,352,27,42.888888888888886
2a0f30babaa9,Kimi-K2.7-Code,历史场景叙事,2244,616,67,33.492537313432834
6a480039595e,Kimi-K2.7-Code,沉浸式体验设计,3619,963,111,32.6036036036036
0e4344fc7dd3,Kimi-K2.7-Code,博物馆导览讲解,1569,487,30,52.3
3481d3aae208,Kimi-K2.7-Code,历史场景叙事,1886,566,54,34.925925925925924
8ed5947837b0,Kimi-K2.7-Code,沉浸式体验设计,3288,908,115,28.591304347826085
cbcec6438fe9,Kimi-K2.7-Code,博物馆导览讲解,1314,408,35,37.542857142857144
467b7fc29164,Kimi-K2.7-Code,历史场景叙事,1541,461,40,38.525
12df11ee8c14,Kimi-K2.7-Code,沉浸式体验设计,3526,998,125,28.208
ccc98d59fa2d,Kimi-K2.7-Code,博物馆导览讲解,767,216,22,34.86363636363637
bc016b7175f9,Kimi-K2.7-Code,历史场景叙事,1609,468,51,31.54901960784314
9a74c1749110,Kimi-K2.7-Code,沉浸式体验设计,3680,1043,126,29.206349206349206
91f552128a9c,Kimi-K2.7-Code,博物馆导览讲解,1361,389,45,30.244444444444444
d4b15b4ff562,Kimi-K2.7-Code,历史场景叙事,2080,610,67,31.044776119402986
e5a9e1fb8bd5,Kimi-K2.7-Code,沉浸式体验设计,3591,1053,94,38.202127659574465
58a178b59a15,Kimi-K2.7-Code,博物馆导览讲解,852,264,26,32.76923076923077
5d8fce9652e5,Kimi-K2.7-Code,历史场景叙事,2113,595,68,31.073529411764707
1ef2140d7c3d,Kimi-K2.7-Code,沉浸式体验设计,3308,891,115,28.765217391304347
85f832031264,DeepSeek-V4-Pro,博物馆导览讲解,905,278,26,34.80769230769231
375982f81ff4,DeepSeek-V4-Pro,历史场景叙事,1237,397,31,39.903225806451616
62bac79c1c62,DeepSeek-V4-Pro,沉浸式体验设计,3059,930,63,48.55555555555556
7ff7c5f50cb0,DeepSeek-V4-Pro,博物馆导览讲解,3436,449,46,74.69565217391305
a13864c908fc,DeepSeek-V4-Pro,历史场景叙事,1749,502,55,31.8
53a9a48f664a,DeepSeek-V4-Pro,沉浸式体验设计,3120,997,84,37.142857142857146
40a59a882763,DeepSeek-V4-Pro,博物馆导览讲解,1362,420,38,35.8421052631579
c78eeb6f3867,DeepSeek-V4-Pro,历史场景叙事,2022,578,81,24.962962962962962
0b13aca57912,DeepSeek-V4-Pro,沉浸式体验设计,2922,892,69,42.34782608695652
94f3f9663fc0,DeepSeek-V4-Pro,博物馆导览讲解,1038,334,31,33.483870967741936
9ac485247c43,DeepSeek-V4-Pro,历史场景叙事,1556,500,36,43.22222222222222
f5cb6f09027d,DeepSeek-V4-Pro,沉浸式体验设计,2067,693,49,42.183673469387756
e82160db22f8,DeepSeek-V4-Pro,博物馆导览讲解,1054,324,28,37.642857142857146
c00fad6b4be5,DeepSeek-V4-Pro,历史场景叙事,1158,343,39,29.692307692307693
e8547d04e269,DeepSeek-V4-Pro,沉浸式体验设计,2675,875,70,38.214285714285715
51d6c386cecc,DeepSeek-V4-Pro,博物馆导览讲解,1404,413,42,33.42857142857143
c6cb882542eb,DeepSeek-V4-Pro,历史场景叙事,1580,453,47,33.61702127659574
57356268cd4f,DeepSeek-V4-Pro,沉浸式体验设计,2613,792,62,42.145161290322584
eb069b01431a,DeepSeek-V4-Pro,博物馆导览讲解,1293,382,39,33.15384615384615
e3648c2bd2a9,DeepSeek-V4-Pro,历史场景叙事,734,229,28,26.214285714285715
1e69b975efe1,DeepSeek-V4-Pro,沉浸式体验设计,2278,709,58,39.275862068965516
42ed39dbe256,DeepSeek-V4-Pro,博物馆导览讲解,1683,492,48,35.0625
60d827a8d810,DeepSeek-V4-Pro,历史场景叙事,2202,676,71,31.014084507042252
7501908e9cbb,DeepSeek-V4-Pro,沉浸式体验设计,2911,880,82,35.5
664a66c7faad,DeepSeek-V4-Pro,博物馆导览讲解,1512,470,38,39.78947368421053
1ac0d77de4d6,DeepSeek-V4-Pro,历史场景叙事,1758,544,57,30.842105263157894
7cd9eb9db4c9,DeepSeek-V4-Pro,沉浸式体验设计,2996,942,67,44.71641791044776
19c4401d7262,DeepSeek-V4-Pro,博物馆导览讲解,1250,343,33,37.878787878787875
32df32a654ed,DeepSeek-V4-Pro,历史场景叙事,1503,424,62,24.241935483870968
4378b0da2dbf,DeepSeek-V4-Pro,沉浸式体验设计,2000,641,56,35.714285714285715
c6a5ebf19cef,DeepSeek-V4-Pro,博物馆导览讲解,1763,555,45,39.17777777777778
e44233f01700,DeepSeek-V4-Pro,历史场景叙事,1631,508,38,42.921052631578945
cceb6af9d1fb,DeepSeek-V4-Pro,沉浸式体验设计,2722,857,66,41.24242424242424
f6a6b7817027,DeepSeek-V4-Pro,博物馆导览讲解,1351,404,43,31.41860465116279
fab3b2651438,DeepSeek-V4-Pro,历史场景叙事,1594,483,48,33.208333333333336
1f23afa1a41f,DeepSeek-V4-Pro,沉浸式体验设计,3290,1017,99,33.23232323232323
9eadc02d9b10,DeepSeek-V4-Pro,博物馆导览讲解,1199,365,31,38.67741935483871
9a52b006e760,DeepSeek-V4-Pro,历史场景叙事,1659,492,56,29.625
1de168bcfae0,DeepSeek-V4-Pro,沉浸式体验设计,3146,991,79,39.822784810126585
293230b77b0c,DeepSeek-V4-Pro,博物馆导览讲解,1374,407,41,33.51219512195122
e0e44d77f4b5,DeepSeek-V4-Pro,历史场景叙事,1538,442,55,27.963636363636365
aad973e8cf4d,DeepSeek-V4-Pro,沉浸式体验设计,2999,923,84,35.70238095238095
f743f4446bb1,DeepSeek-V4-Pro,博物馆导览讲解,1282,383,35,36.628571428571426
510521d21b19,DeepSeek-V4-Pro,历史场景叙事,1961,619,50,39.22
c6c4e45b02af,DeepSeek-V4-Pro,沉浸式体验设计,3364,1041,94,35.787234042553195
66a634b36e65,DeepSeek-V4-Pro,博物馆导览讲解,1224,364,37,33.08108108108108
ee1a0f4b27a9,DeepSeek-V4-Pro,历史场景叙事,1293,396,44,29.386363636363637
0b3d02feeacc,DeepSeek-V4-Pro,沉浸式体验设计,3263,1057,74,44.0945945945946
54cb2649379d,DeepSeek-V4-Pro,博物馆导览讲解,3359,393,34,98.79411764705883
ff98385d066d,DeepSeek-V4-Pro,历史场景叙事,2196,634,70,31.37142857142857
c779761dc10b,DeepSeek-V4-Pro,沉浸式体验设计,2938,983,82,35.829268292682926
9ca1b4ce4a6a,DeepSeek-V4-Pro,博物馆导览讲解,1011,308,28,36.107142857142854
4ea35dfc39b3,DeepSeek-V4-Pro,历史场景叙事,1928,557,52,37.07692307692308
54f077271c63,DeepSeek-V4-Pro,沉浸式体验设计,3245,1036,77,42.142857142857146
dd48b7f9261a,DeepSeek-V4-Pro,博物馆导览讲解,1066,354,25,42.64
90bbd9873cc4,DeepSeek-V4-Pro,历史场景叙事,2007,604,62,32.37096774193548
5bbbde7d04a2,DeepSeek-V4-Pro,沉浸式体验设计,2557,836,60,42.61666666666667
2f42d1bfbf5b,DeepSeek-V4-Pro,博物馆导览讲解,1698,519,47,36.12765957446808
36389b2255d9,DeepSeek-V4-Pro,历史场景叙事,1884,574,57,33.05263157894737
6d3d13a6dad7,DeepSeek-V4-Pro,沉浸式体验设计,2658,837,67,39.67164179104478
ce777690b1db,DeepSeek-V4-Flash,博物馆导览讲解,843,285,25,33.72
57bcc0dde1b3,DeepSeek-V4-Flash,历史场景叙事,1653,494,69,23.956521739130434
18afa715b17c,DeepSeek-V4-Flash,沉浸式体验设计,2977,946,87,34.2183908045977
b4c89d6ac4c8,DeepSeek-V4-Flash,博物馆导览讲解,788,234,24,32.833333333333336
47e1ec0ebc98,DeepSeek-V4-Flash,历史场景叙事,1280,364,54,23.703703703703702
aa5f01de5da2,DeepSeek-V4-Flash,沉浸式体验设计,3112,870,81,38.41975308641975
c4513d7d2b6a,DeepSeek-V4-Flash,博物馆导览讲解,1569,473,54,29.055555555555557
cde4eac347d1,DeepSeek-V4-Flash,历史场景叙事,1509,456,36,41.916666666666664
bb190b36dc85,DeepSeek-V4-Flash,沉浸式体验设计,2764,845,80,34.55
1bae406d5454,DeepSeek-V4-Flash,博物馆导览讲解,674,206,19,35.473684210526315
ceae670f19fb,DeepSeek-V4-Flash,历史场景叙事,602,197,16,37.625
2500a3fca305,DeepSeek-V4-Flash,沉浸式体验设计,2110,653,60,35.166666666666664
cb420c1329e6,DeepSeek-V4-Flash,博物馆导览讲解,1129,316,34,33.205882352941174
d27042408be2,DeepSeek-V4-Flash,历史场景叙事,951,287,33,28.818181818181817
2cd5bce1ec7f,DeepSeek-V4-Flash,沉浸式体验设计,3459,1032,110,31.445454545454545
a5bfe3c50934,DeepSeek-V4-Flash,博物馆导览讲解,944,275,39,24.205128205128204
37d34d60299d,DeepSeek-V4-Flash,历史场景叙事,1308,395,36,36.333333333333336
b261d721430e,DeepSeek-V4-Flash,沉浸式体验设计,3353,1038,86,38.98837209302326
aec4a6a6ddbb,DeepSeek-V4-Flash,博物馆导览讲解,901,285,26,34.65384615384615
09befbbac102,DeepSeek-V4-Flash,历史场景叙事,1275,387,41,31.097560975609756
fbc2f08d3b38,DeepSeek-V4-Flash,沉浸式体验设计,2199,649,74,29.716216216216218
de906402f77d,DeepSeek-V4-Flash,博物馆导览讲解,1316,401,38,34.63157894736842
3df53974277c,DeepSeek-V4-Flash,历史场景叙事,1107,337,38,29.13157894736842
063efa38ecb0,DeepSeek-V4-Flash,沉浸式体验设计,2289,678,62,36.91935483870968
618ebb819dbd,DeepSeek-V4-Flash,博物馆导览讲解,1204,375,34,35.411764705882355
8858121149ff,DeepSeek-V4-Flash,历史场景叙事,1926,584,59,32.644067796610166
ea4346ee70fa,DeepSeek-V4-Flash,沉浸式体验设计,3141,989,94,33.41489361702128
16ad36427d6f,DeepSeek-V4-Flash,博物馆导览讲解,867,272,34,25.5
2751751dc08f,DeepSeek-V4-Flash,历史场景叙事,1802,503,77,23.4025974025974
efc3c54f13f6,DeepSeek-V4-Flash,沉浸式体验设计,2543,684,78,32.6025641025641
9939916dfa1c,DeepSeek-V4-Flash,博物馆导览讲解,886,277,26,34.07692307692308
b9d1d17a5e0a,DeepSeek-V4-Flash,历史场景叙事,637,214,20,31.85
f2becab1eeeb,DeepSeek-V4-Flash,沉浸式体验设计,3406,907,120,28.383333333333333
85ddd395b454,DeepSeek-V4-Flash,博物馆导览讲解,2191,659,76,28.82894736842105
d6b47b5d0886,DeepSeek-V4-Flash,历史场景叙事,1374,432,38,36.1578947368421
59beb116f502,DeepSeek-V4-Flash,沉浸式体验设计,1962,582,65,30.184615384615384
232457a95a66,DeepSeek-V4-Flash,博物馆导览讲解,1172,351,49,23.918367346938776
abc4086e206c,DeepSeek-V4-Flash,历史场景叙事,1116,313,34,32.8235294117647
29c5584f164a,DeepSeek-V4-Flash,沉浸式体验设计,3232,975,88,36.72727272727273
b157736e89c8,DeepSeek-V4-Flash,博物馆导览讲解,1053,301,35,30.085714285714285
a6a41ce22b45,DeepSeek-V4-Flash,历史场景叙事,1333,389,52,25.634615384615383
5ec1a5a89038,DeepSeek-V4-Flash,沉浸式体验设计,3228,995,89,36.26966292134831
48299274fc3f,DeepSeek-V4-Flash,博物馆导览讲解,1489,449,46,32.369565217391305
34f50718370c,DeepSeek-V4-Flash,历史场景叙事,940,304,23,40.869565217391305
d49aafe54fb4,DeepSeek-V4-Flash,沉浸式体验设计,3457,1066,93,37.17204301075269
32113b75ea69,DeepSeek-V4-Flash,博物馆导览讲解,1155,368,34,33.970588235294116
103c5eb8f7ed,DeepSeek-V4-Flash,历史场景叙事,1993,622,63,31.634920634920636
83c5d6704f2c,DeepSeek-V4-Flash,沉浸式体验设计,3159,1023,85,37.16470588235294
60828744c565,DeepSeek-V4-Flash,博物馆导览讲解,1073,339,30,35.766666666666666
623199897d43,DeepSeek-V4-Flash,历史场景叙事,1301,424,41,31.73170731707317
5924200cc11e,DeepSeek-V4-Flash,沉浸式体验设计,3281,1028,83,39.53012048192771
8f47ed3e901a,DeepSeek-V4-Flash,博物馆导览讲解,917,285,29,31.620689655172413
d5b632726301,DeepSeek-V4-Flash,历史场景叙事,1318,407,34,38.76470588235294
0b730ac22df3,DeepSeek-V4-Flash,沉浸式体验设计,3142,935,126,24.936507936507937
0395882382f3,DeepSeek-V4-Flash,博物馆导览讲解,1101,333,36,30.583333333333332
b45ddbb5aa19,DeepSeek-V4-Flash,历史场景叙事,1282,420,38,33.73684210526316
f4b525c860be,DeepSeek-V4-Flash,沉浸式体验设计,3224,1028,73,44.16438356164384
fe5530a0517d,DeepSeek-V4-Flash,博物馆导览讲解,1241,368,36,34.47222222222222
46af2ef3466d,DeepSeek-V4-Flash,历史场景叙事,1840,558,51,36.07843137254902
5f10ed55cc1d,DeepSeek-V4-Flash,沉浸式体验设计,3311,1035,103,32.14563106796116
8b83826fabe5,Pro-Kimi-K2.6,博物馆导览讲解,1045,320,25,41.8
1f1b552298ff,Pro-Kimi-K2.6,历史场景叙事,1130,350,30,37.666666666666664
4289fc835fff,Pro-Kimi-K2.6,沉浸式体验设计,3314,1009,85,38.98823529411764
df26d58b80be,Pro-Kimi-K2.6,博物馆导览讲解,1045,304,31,33.70967741935484
50ea60364075,Pro-Kimi-K2.6,历史场景叙事,1560,423,56,27.857142857142858
3b962abcd9e9,Pro-Kimi-K2.6,沉浸式体验设计,3176,894,80,39.7
52937f227f4b,Pro-Kimi-K2.6,博物馆导览讲解,1816,515,55,33.018181818181816
d29c818353b2,Pro-Kimi-K2.6,历史场景叙事,3436,954,90,38.17777777777778
98d9f962d79b,Pro-Kimi-K2.6,沉浸式体验设计,3515,998,98,35.86734693877551
c0fa02361042,Pro-Kimi-K2.6,博物馆导览讲解,903,279,25,36.12
c900c432d89c,Pro-Kimi-K2.6,历史场景叙事,1448,439,42,34.476190476190474
a96d9484bd80,Pro-Kimi-K2.6,沉浸式体验设计,3491,1030,81,43.098765432098766
64151b5518af,Pro-Kimi-K2.6,博物馆导览讲解,4524,592,69,65.56521739130434
9dafdefa692c,Pro-Kimi-K2.6,历史场景叙事,1848,555,55,33.6
3ba1e01de707,Pro-Kimi-K2.6,沉浸式体验设计,3756,1048,121,31.041322314049587
112509eac517,Pro-Kimi-K2.6,博物馆导览讲解,1321,420,31,42.61290322580645
70dc8122a4c6,Pro-Kimi-K2.6,历史场景叙事,2096,593,58,36.13793103448276
ddcc36dd0e06,Pro-Kimi-K2.6,沉浸式体验设计,3616,1001,112,32.285714285714285
c9e02d3409ee,Pro-Kimi-K2.6,博物馆导览讲解,1058,333,24,44.083333333333336
d0c86b64f083,Pro-Kimi-K2.6,历史场景叙事,1624,469,56,29.0
a9507bf95fba,Pro-Kimi-K2.6,沉浸式体验设计,3621,1032,95,38.11578947368421
3b59083d5b0f,Pro-Kimi-K2.6,博物馆导览讲解,3571,446,45,79.35555555555555
315daa5e05d3,Pro-Kimi-K2.6,历史场景叙事,1944,588,47,41.361702127659576
8b82341e799a,Pro-Kimi-K2.6,沉浸式体验设计,3445,921,109,31.605504587155963
86b2943fe0b7,Pro-Kimi-K2.6,博物馆导览讲解,1112,339,32,34.75
61cb991294d5,Pro-Kimi-K2.6,历史场景叙事,2500,716,67,37.3134328358209
57b06f3dbb51,Pro-Kimi-K2.6,沉浸式体验设计,3628,978,90,40.31111111111111
6ffd5d61c97f,Pro-Kimi-K2.6,博物馆导览讲解,1092,297,37,29.513513513513512
891dbff0b5b1,Pro-Kimi-K2.6,历史场景叙事,1823,486,61,29.885245901639344
95576f4189e6,Pro-Kimi-K2.6,沉浸式体验设计,3429,973,93,36.87096774193548
55e08571ee12,Pro-Kimi-K2.6,博物馆导览讲解,1653,490,48,34.4375
728e259fcae4,Pro-Kimi-K2.6,历史场景叙事,2253,655,76,29.644736842105264
4283d8a88ff4,Pro-Kimi-K2.6,沉浸式体验设计,3306,968,90,36.733333333333334
21f4a3ec2dec,Pro-Kimi-K2.6,博物馆导览讲解,1202,372,26,46.23076923076923
9c2267f06c6e,Pro-Kimi-K2.6,历史场景叙事,1926,547,44,43.77272727272727
8d6ebe322ae2,Pro-Kimi-K2.6,沉浸式体验设计,3595,967,109,32.981651376146786
80d1985e6854,Pro-Kimi-K2.6,博物馆导览讲解,1143,356,34,33.61764705882353
1ebb7e52002d,Pro-Kimi-K2.6,历史场景叙事,1849,537,62,29.822580645161292
